/home/mrityunjay/Desktop/Data/IMG/center_2024_09_16_00_58_11_223.jpg, /home/mrityunjay/Desktop/Data/IMG/left_2024_09_16_00_58_11_223.jpg, /home/mrityunjay/Desktop/Data/IMG/right_2024_09_16_00_58_11_223.jpg,0,0,0,0.00007902718
/home/mrityunjay/Desktop/Data/IMG/center_2024_09_16_00_58_11_324.jpg, /home/mrityunjay/Desktop/Data/IMG/left_2024_09_16_00_58_11_324.jpg, /home/mrityunjay/Desktop/Data/IMG/right_2024_09_16_00_58_11_324.jpg,0,0,0,0.0000781943
/home/mrityunjay/Desktop/Data/IMG/center_2024_09_16_00_58_11_424.jpg, /home/mrityunjay/Desktop/Data/IMG/left_2024_09_16_00_58_11_424.jpg, /home/mrityunjay/Desktop/Data/IMG/right_2024_09_16_00_58_11_424.jpg,0,0,0,0.0000816127
/home/mrityunjay/Desktop/Data/IMG/center_2024_09_16_00_58_11_524.jpg, /home/mrityunjay/Desktop/Data/IMG/left_2024_09_16_00_58_11_524.jpg, /home/mrityunjay/Desktop/Data/IMG/right_2024_09_16_00_58_11_524.jpg,0,0,0,0.00007972591
/home/mrityunjay/Desktop/Data/IMG/center_2024_09_16_00_58_11_625.jpg, /home/mrityunjay/Desktop/Data/IMG/left_2024_09_16_00_58_11_625.jpg, /home/mrityunjay/Desktop/Data/IMG/right_2024_09_16_00_58_11_625.jpg,0,0,0,0.00007826693
/home/mrityunjay/Desktop/Data/IMG/center_2024_09_16_00_58_11_725.jpg, /home/mrityunjay/Desktop/Data/IMG/left_2024_09_16_00_58_11_725.jpg, /home/mrityunjay/Desktop/Data/IMG/right_2024_09_16_00_58_11_725.jpg,0,0,0,0.0000789343
/home/mrityunjay/Desktop/Data/IMG/center_2024_09_16_00_58_11_826.jpg, /home/mrityunjay/Desktop/Data/IMG/left_2024_09_16_00_58_11_826.jpg, /home/mrityunjay/Desktop/Data/IMG/right_2024_09_16_00_58_11_826.jpg,0,0,0,0.00007826136
/home/mrityunjay/Desktop/Data/IMG/center_2024_09_16_00_58_11_927.jpg, /home/mrityunjay/Desktop/Data/IMG/left_2024_09_16_00_58_11_927.jpg, /home/mrityunjay/Desktop/Data/IMG/right_2024_09_16_00_58_11_927.jpg,0,0,0,0.0000778447
/home/mrityunjay/Desktop/Data/IMG/center_2024_09_16_00_58_12_028.jpg, /home/mrityunjay/Desktop/Data/IMG/left_2024_09_16_00_58_12_028.jpg, /home/mrityunjay/Desktop/Data/IMG/right_2024_09_16_00_58_12_028.jpg,0,0,0,0.00007887081
/home/mrityunjay/Desktop/Data/IMG/center_2024_09_16_00_58_12_129.jpg, /home/mrityunjay/Desktop/Data/IMG/left_2024_09_16_00_58_12_129.jpg, /home/mrityunjay/Desktop/Data/IMG/right_2024_09_16_00_58_12_129.jpg,0,0,0,0.00007916802
